Unnamed: 0,week_of_outbreak,state_ut,district,disease,cases,deaths,day,mon,year,Latitude,Longitude,rainfall,lai,temp_kelvin,temp_c,humidity,population,pop_density,urban_percent
5550,25th week,Maharashtra,Sangli,Dengue,38,1.0,8,6,2013,17.1726928,74.58676543,0.9695302847,5.0,310.43333340000004,37.28333340000006,22.805245545854387,2822143,329,32.8
5571,26th week,Maharashtra,Thane,Malaria,11,,26,6,2013,19.1943294,72.9701779,0.8130746753,,,,17.609576433229666,11060148,1157,72.1
5585,26th week,Maharashtra,Nashik,Malaria,25,,14,6,2013,20.0112475,73.7902364,0.6287406888,2.0,309.0933334,35.94333340000003,19.736517073742444,6107187,393,38.3
5630,28th week,Maharashtra,Raigad,Malaria,34,,8,7,2013,18.4928092,73.13807095,1.196330382,2.0,,,17.609576433229666,2635394,368,36.9
5698,30th week,Maharashtra,Thane,Malaria,37,,17,7,2013,19.1943294,72.9701779,2.168992828,1.0,,,17.609576433229666,11060148,1157,72.1
5717,30th week,Maharashtra,Aurangabad,Dengue,21,,30,6,2013,19.877263,75.3390241,0.8336507839,3.0,,,17.609576433229666,3701282,365,42.3
5718,30th week,Maharashtra,Beed,Dengue,24,,9,7,2013,18.9918442,75.909784,0.2396789167,2.0,290.88,17.730000000000018,30.90424337511934,2585049,268,19.1
5745,31st week,Maharashtra,Raigad,Dengue,50,,19,7,2013,18.4928092,73.13807095,2.505998961,,301.76,28.610000000000014,49.5806541404631,2635394,368,36.9
5778,32nd week,Maharashtra,Jalgaon,Dengue,31,,30,7,2013,20.84288265,75.52612464,1.050378125,7.0,,,17.609576433229666,4224442,359,38.1
5779,32nd week,Maharashtra,Nagpur,Dengue,12,,17,7,2013,21.1498134,79.0820556,1.853925705,1.0,,,17.609576433229666,4653171,470,45.2
5812,34th week,Maharashtra,Gadchiroli,Dengue,13,1.0,16,8,2013,19.75907035,80.16228073,0.8773654752,6.0,,,17.609576433229666,1072942,77,14.2
5828,34th week,Maharashtra,Kolhapur,Dengue,17,,13,8,2013,16.7028412,74.2405329,0.1271391726,,302.82,29.670000000000016,19.001935092377355,3876001,504,35.6
5843,35th week,Maharashtra,Jalgaon,Dengue,104,,27,8,2013,20.84288265,75.52612464,1.691385161,7.0,284.86,11.710000000000036,54.29001432906156,4224442,359,38.1
5864,35th week,Maharashtra,Jalgaon,Dengue,28,,20,8,2013,20.84288265,75.52612464,0.1097119038,,300.1,26.950000000000045,21.176657147063676,4224442,359,38.1
5865,35th week,Maharashtra,Wardha,Malaria,70,,4,7,2013,20.82562315,78.6131455,0.9050800694,,,,17.609576433229666,1300774,187,31.8
5942,38th week,Maharashtra,Gadchiroli,Malaria,12,1.0,17,9,2013,19.75907035,80.16228073,0.7090043756,14.0,302.12,28.970000000000027,26.869004386264265,1072942,77,14.2
5968,39th week,Maharashtra,Nashik,Dengue,16,,23,9,2013,20.0112475,73.7902364,1.12911524,8.0,297.95,24.80000000000001,35.771651257968315,6107187,393,38.3
5976,39th week,Maharashtra,Beed,Dengue,14,,17,9,2013,18.9918442,75.909784,0.7619521914,13.0,301.28000000000003,28.130000000000052,28.267545364783103,2585049,268,19.1
5986,40th week,Maharashtra,Nashik,Dengue,14,,27,9,2013,20.0112475,73.7902364,1.667842004,8.0,298.77,25.620000000000005,41.76445167001699,6107187,393,38.3
5987,40th week,Maharashtra,Nashik,Dengue,14,,26,9,2013,20.0112475,73.7902364,1.67262462,8.0,297.95,24.80000000000001,42.54514551228004,6107187,393,38.3
5997,40th week,Maharashtra,Ahmednagar,Dengue,27,,4,9,2013,19.1627725,74.8580243,0.04018903263,11.0,308.145,34.995000000000005,13.235626793862835,4543159,266,22.4
5999,40th week,Maharashtra,Wardha,Dengue,12,1.0,2,9,2013,20.82562315,78.6131455,0.2041113518,20.0,303.25,30.100000000000023,19.58306931604824,1300774,187,31.8
6024,41st week,Maharashtra,Ahmednagar,Dengue,17,,17,9,2013,19.1627725,74.8580243,1.019560666,12.0,302.872,29.722000000000037,30.078024399866653,4543159,266,22.4
6051,42nd week,Maharashtra,Ahmednagar,Dengue,18,,2,10,2013,19.1627725,74.8580243,0.178340962,14.0,303.856,30.706000000000017,18.729002021125464,4543159,266,22.4
6061,43rd week,Maharashtra,Beed,Dengue,10,,16,10,2013,18.9918442,75.909784,0.2564309264,,301.36400000000003,28.214000000000055,21.893610796599823,2585049,268,19.1
6062,43rd week,Maharashtra,Beed,Dengue,13,,18,10,2013,18.9918442,75.909784,0.1287272119,15.0,301.8766666,28.726666600000044,19.851273218938058,2585049,268,19.1
6124,45th week,Maharashtra,Ahmednagar,Dengue,22,,2,10,2013,19.1627725,74.8580243,0.178340962,14.0,303.856,30.706000000000017,18.729002021125464,4543159,266,22.4
6125,45th week,Maharashtra,Nashik,Dengue,10,,26,9,2013,20.0112475,73.7902364,1.67262462,8.0,297.95,24.80000000000001,42.54514551228004,6107187,393,38.3
6146,46th week,Maharashtra,Nandurbar,Malaria,22,,28,10,2013,21.51450155,74.54070115,0.01294733007,11.0,306.6,33.450000000000045,14.254766510953823,1648295,276,20.1
6156,47th week,Maharashtra,Ahmednagar,Dengue,37,,9,9,2013,19.1627725,74.8580243,0.05936781401,11.0,308.568,35.418000000000006,13.102665531968064,4543159,266,22.4
6157,47th week,Maharashtra,Ahmednagar,Dengue,42,1.0,24,10,2013,19.1627725,74.8580243,0.02859810192,,305.528,32.37800000000004,15.392508313303344,4543159,266,22.4
6158,47th week,Maharashtra,Chandrapur,Dengue,57,,1,10,2013,20.0967555,79.50454752,0.0773537682,22.0,302.668,29.51800000000003,18.515149242001566,2204307,192,32.4
6159,47th week,Maharashtra,Thane,Dengue,54,,22,10,2013,19.1943294,72.9701779,0.2187556603,24.0,302.07,28.920000000000016,20.80324093684041,11060148,1157,72.1
6170,48th week,Maharashtra,Raigad,Dengue,60,,25,10,2013,18.4928092,73.13807095,0.0145674039,21.0,302.6966666,29.546666600000037,17.707464389469543,2635394,368,36.9
6171,48th week,Maharashtra,Thane,Dengue,52,,19,11,2013,19.1943294,72.9701779,5.58e-05,15.0,304.2866666,31.136666600000012,16.128401394539207,11060148,1157,72.1
6177,49th week,Maharashtra,Ahmednagar,Dengue,15,1.0,21,11,2013,19.1627725,74.8580243,5.19e-05,9.0,306.0,32.85000000000002,14.62168414217602,4543159,266,22.4
6219,2nd week,Maharashtra,Pune,Dengue,17,,20,12,2011,18.521428,73.8544541,7.14e-05,9.0,302.40000000000003,29.250000000000057,17.78768995718862,9429408,603,61.3
6235,4th week,Maharashtra,Pune,Dengue,17,,20,12,2011,18.521428,73.8544541,7.14e-05,9.0,302.40000000000003,29.250000000000057,17.78768995718862,9429408,603,61.3
6290,12th week,Maharashtra,Sangli,Dengue,71,,6,3,2012,17.1726928,74.58676543,5.56e-05,4.0,314.5333334,41.383333400000026,7.117699863709472,2822143,329,32.8
6378,19th week,Maharashtra,Bhandara,Dengue,18,2.0,7,5,2012,21.12304765,79.79390882,0.003808100646,,320.99,47.84000000000003,1.486611321273291,1200334,293,19.8
6397,19th week,Maharashtra,Nashik,Dengue,16,,20,4,2012,20.0112475,73.7902364,0.00453315594,5.0,316.672,43.52200000000005,5.292803932391225,6107187,393,38.3
6415,20th week,Maharashtra,Raigad,Dengue,167,,8,5,2012,18.4928092,73.13807095,0.001290552815,,313.23,40.08000000000004,8.279213923955401,2635394,368,36.9
6416,20th week,Maharashtra,Solapur,Dengue,65,,6,4,2012,17.6912883,75.8841635,0.008667705151,,317.17,44.02000000000004,4.906400297293842,4315527,290,33.7
6418,20th week,Maharashtra,Chandrapur,Dengue,50,,2,5,2012,20.0967555,79.50454752,0.03155863317,5.0,317.76,44.610000000000014,4.672845503076599,2204307,192,32.4
6444,21st week,Maharashtra,Gadchiroli,Dengue,7,,13,5,2012,19.75907035,80.16228073,0.02881348535,8.0,317.976,44.82600000000002,4.448688287145262,1072942,77,14.2
6445,21st week,Maharashtra,Pune,Dengue,6,1.0,7,5,2012,18.521428,73.8544541,0.0004693079357,,317.368,44.21800000000002,4.630110688405276,9429408,603,61.3
6476,22nd week,Maharashtra,Raigad,Dengue,23,,19,5,2012,18.4928092,73.13807095,0.003096761523,9.0,313.7933334,40.64333340000002,7.806340517623776,2635394,368,36.9
6509,24th week,Maharashtra,Raigad,Dengue,29,,7,6,2012,18.4928092,73.13807095,0.06133107753,7.0,307.66,34.51000000000005,13.925608462096745,2635394,368,36.9
6567,26th week,Maharashtra,Raigad,Dengue,11,,20,6,2012,18.4928092,73.13807095,0.9525169582,7.0,305.4133334,32.26333340000002,27.007697038201727,2635394,368,36.9
6574,26th week,Maharashtra,Thane,Dengue,11,1.0,18,6,2012,19.1943294,72.9701779,0.8124726194,8.0,311.61333340000004,38.46333340000007,19.810245210933957,11060148,1157,72.1
6593,27th week,Maharashtra,Ahmednagar,Malaria,159,,22,6,2012,19.1627725,74.8580243,0.3336660041,3.0,310.492,37.34200000000004,14.829186730543473,4543159,266,22.4
6594,27th week,Maharashtra,Bhandara,Dengue,69,2.0,28,5,2012,21.12304765,79.79390882,5.48e-05,3.0,321.85,48.700000000000045,0.6835701957306137,1200334,293,19.8
6791,34th week,Maharashtra,Raigad,Malaria,49,,31,7,2012,18.4928092,73.13807095,1.476298942,3.0,291.98,18.83000000000004,45.34832361149257,2635394,368,36.9
6842,37th week,Maharashtra,Jalgaon,Dengue,130,,29,8,2012,20.84288265,75.52612464,0.5614365342,9.0,304.66,31.510000000000048,22.796316297934784,4224442,359,38.1
6845,37th week,Maharashtra,Kolhapur,Dengue,20,,16,7,2012,16.7028412,74.2405329,0.2606492405,5.0,307.55,34.400000000000034,16.506345865150866,3876001,504,35.6
6849,37th week,Maharashtra,Thane,Malaria,87,,3,7,2012,19.1943294,72.9701779,0.5089628613,,303.14,29.99000000000001,23.47901772127355,11060148,1157,72.1
6865,38th week,Maharashtra,Beed,Dengue,32,,14,9,2012,18.9918442,75.909784,0.2390057587,7.0,306.98,33.83000000000004,16.737859406536153,2585049,268,19.1
6890,39th week,Maharashtra,Osmanabad,Dengue,35,,10,9,2012,18.16984395,76.11796321,0.3708471616,7.0,301.8333334,28.683333400000038,22.90680321263627,1660311,219,25.7
6920,41st week,Maharashtra,Beed,Dengue,15,,29,9,2012,18.9918442,75.909784,0.07518227519,,306.6366666,33.486666600000035,14.998126678251392,2585049,268,19.1
6922,41st week,Maharashtra,Jalgaon,Dengue,32,,1,10,2012,20.84288265,75.52612464,0.03038933806,15.0,304.0933334,30.94333340000003,16.676446662860315,4224442,359,38.1
6925,41st week,Maharashtra,Ahmednagar,Dengue,283,,22,9,2012,19.1627725,74.8580243,0.3565896413,10.0,304.884,31.734000000000037,20.046427855379576,4543159,266,22.4
6928,42nd week,Maharashtra,Aurangabad,Dengue,63,1.0,12,10,2012,19.877263,75.3390241,0.09692533263,14.0,305.7333334,32.583333400000015,16.063471719468446,3701282,365,42.3
6929,42nd week,Maharashtra,Dhule,Dengue,10,,12,10,2012,21.13170235,74.48990147,0.02264765343,14.0,307.492,34.34200000000004,13.591251273872128,2050862,285,35.4
6933,42nd week,Maharashtra,Ahmednagar,Dengue,37,,21,9,2012,19.1627725,74.8580243,0.2206165836,,304.22,31.07000000000005,18.93576883090495,4543159,266,22.4
6934,42nd week,Maharashtra,Thane,Dengue,18,,10,8,2012,19.1943294,72.9701779,1.187703623,3.0,,,17.609576433229666,11060148,1157,72.1
6947,44th week,Maharashtra,Beed,Dengue,33,,22,10,2012,18.9918442,75.909784,0.02021514221,,312.15000000000003,39.00000000000006,9.464790757733356,2585049,268,19.1
6948,44th week,Maharashtra,Beed,Dengue,14,1.0,25,10,2012,18.9918442,75.909784,0.06779953158,10.0,309.65000000000003,36.50000000000006,12.256258349799024,2585049,268,19.1
6950,44th week,Maharashtra,Dhule,Dengue,31,,29,10,2012,21.13170235,74.48990147,0.005982850584,10.0,310.3,37.150000000000034,10.914270923685244,2050862,285,35.4
6962,45th week,Maharashtra,Dhule,Dengue,23,,5,11,2012,21.13170235,74.48990147,0.0001290114255,7.0,306.4033334,33.25333340000003,14.267962402291312,2050862,285,35.4
6963,45th week,Maharashtra,Thane,Dengue,25,1.0,6,11,2012,19.1943294,72.9701779,0.003189072117,17.0,301.5266666,28.37666660000002,18.59453465814161,11060148,1157,72.1
6965,45th week,Maharashtra,Ratnagiri,Dengue,30,,24,10,2012,17.2826079,73.4569787,0.04375049579,27.0,303.204,30.05400000000003,17.625021022334074,1612672,196,22.3
6973,46th week,Maharashtra,Beed,Dengue,10,,12,11,2012,18.9918442,75.909784,0.007585506742,8.0,308.0466666,34.8966666,12.915777119375708,2585049,268,19.1
6976,46th week,Maharashtra,Aurangabad,Dengue,22,,21,10,2012,19.877263,75.3390241,6.86e-05,11.0,309.136,35.98600000000005,11.864161119492845,3701282,365,42.3
6977,46th week,Maharashtra,Beed,Dengue,10,,3,11,2012,18.9918442,75.909784,0.1587861116,7.0,307.948,34.798,14.886882343644919,2585049,268,19.1
6985,47th week,Maharashtra,Nashik,Dengue,20,,8,11,2012,20.0112475,73.7902364,0.0002178314227,,305.06333340000003,31.913333400000056,15.447436585851177,6107187,393,38.3
6994,48th week,Maharashtra,Kolhapur,Dengue,41,,12,11,2012,16.7028412,74.2405329,0.0394037879,10.0,305.42,32.27000000000004,15.62214722980761,3876001,504,35.6
7005,49th week,Maharashtra,Ahmednagar,Dengue,11,,26,11,2012,19.1627725,74.8580243,0.0005671242033,6.0,306.5433334,33.39333340000002,14.150309392101414,4543159,266,22.4
7006,49th week,Maharashtra,Dhule,Dengue,26,,26,11,2012,21.13170235,74.48990147,2.4e-05,6.0,308.06,34.910000000000025,12.809816615855087,2050862,285,35.4
7007,49th week,Maharashtra,Osmanabad,Dengue,16,1.0,22,10,2012,18.16984395,76.11796321,0.1760734899,,311.41,38.26000000000005,12.057918013998954,1660311,219,25.7
7008,49th week,Maharashtra,Ratnagiri,Dengue,21,,22,11,2012,17.2826079,73.4569787,5.62e-05,17.0,304.49333340000004,31.343333400000063,15.946668027712487,1612672,196,22.3
7016,50th week,Maharashtra,Nashik,Dengue,22,1.0,10,12,2012,20.0112475,73.7902364,0.0508465061,,303.9566666,30.806666600000028,17.05157629650546,6107187,393,38.3
7020,50th week,Maharashtra,Amravati,Dengue,87,1.0,15,11,2012,20.9521098,77.7333168,6.51e-05,,306.812,33.662000000000035,13.907793261186537,2888445,237,40.5
7021,50th week,Maharashtra,Thane,Malaria,9,1.0,14,10,2012,19.1943294,72.9701779,0.1001718731,,302.688,29.53800000000001,18.781932664536708,11060148,1157,72.1
7022,50th week,Maharashtra,Thane,Malaria,10,1.0,13,9,2012,19.1943294,72.9701779,0.9996545403,,298.085,24.935000000000002,34.03952913319613,11060148,1157,72.1
7029,51st week,Maharashtra,Dhule,Dengue,12,,17,12,2012,21.13170235,74.48990147,6.8e-05,,307.344,34.19400000000002,13.440000011524845,2050862,285,35.4
7030,51st week,Maharashtra,Thane,Dengue,10,1.0,1,10,2012,19.1943294,72.9701779,0.254787485,25.0,301.89,28.74000000000001,21.410576262498672,11060148,1157,72.1
7119,10th week,Maharashtra,Sindhudurg,Dengue,10,0.0,23,2,2011,16.1357193,73.6522086,5.16e-05,15.0,304.5666666,31.416666600000042,15.882123056731823,849651,168,22.4
7179,16th week,Maharashtra,Nashik,Malaria,61,1.0,17,4,2011,20.0112475,73.7902364,0.006124711444,5.0,315.97200000000004,42.82200000000006,5.928203706163037,6107187,393,38.3
7245,20th week,Maharashtra,Ahmednagar,Malaria,30,0.0,20,5,2011,19.1627725,74.8580243,0.03103257406,4.0,316.67,43.52000000000004,5.6248121074189275,4543159,266,22.4
7251,20th week,Maharashtra,Thane,Malaria,20,0.0,2,5,2011,19.1943294,72.9701779,0.01414423926,8.0,314.788,41.638000000000034,7.06933140700019,11060148,1157,72.1
7257,20th week,Maharashtra,Sindhudurg,Dengue,5,0.0,10,5,2011,16.1357193,73.6522086,0.03387456061,17.0,309.056,35.906000000000006,12.355818723241464,849651,168,22.4
7265,21st week,Maharashtra,Thane,Malaria,17,0.0,28,5,2011,19.1943294,72.9701779,0.08811730195,9.0,313.812,40.662000000000035,8.84949534120732,11060148,1157,72.1
7433,28th week,Maharashtra,Ratnagiri,Malaria,50,0.0,13,7,2011,17.2826079,73.4569787,1.874268349,5.0,298.6666666,25.516666600000008,44.4279124391017,1612672,196,22.3
7478,29th week,Maharashtra,Thane,Dengue,32,0.0,6,7,2011,19.1943294,72.9701779,0.3124026777,8.0,299.08,25.930000000000007,24.599660251768483,11060148,1157,72.1
7479,29th week,Maharashtra,Thane,Dengue,11,0.0,4,7,2011,19.1943294,72.9701779,0.4675601562,,300.62,27.470000000000027,25.17906981055183,11060148,1157,72.1
7501,30th week,Maharashtra,Akola,Malaria,41,0.0,27,7,2011,20.76181225,77.19211567,0.5208832049,,309.8,36.650000000000034,17.770914019623547,1818617,321,43.2
7539,31st week,Maharashtra,Nashik,Dengue,2,1.0,26,7,2011,20.0112475,73.7902364,0.5663983237,4.0,277.14,3.990000000000009,47.05865049610317,6107187,393,38.3
7558,32nd week,Maharashtra,Jalna,Malaria,14,1.0,6,8,2011,19.91883295,75.87085986,0.4952336925,7.0,,,17.609576433229666,1958483,253,21.7
7597,33rd week,Maharashtra,Jalgaon,Malaria,11,0.0,22,7,2011,20.84288265,75.52612464,0.5249020534,4.0,,,17.609576433229666,4224442,359,38.1
7674,36th week,Maharashtra,Jalna,Dengue,20,0.0,3,9,2011,19.91883295,75.87085986,0.8533028042,8.0,,,17.609576433229666,1958483,253,21.7
7731,38th week,Maharashtra,Pune,Dengue,11,1.0,27,8,2011,18.521428,73.8544541,0.6595170596,7.0,296.92,23.77000000000004,30.825036410064342,9429408,603,61.3
7764,39th week,Maharashtra,Pune,Dengue,11,1.0,27,8,2011,18.521428,73.8544541,0.6595170596,7.0,296.92,23.77000000000004,30.825036410064342,9429408,603,61.3
7882,45th week,Maharashtra,Beed,Dengue,19,1.0,13,10,2011,18.9918442,75.909784,0.1481267175,17.0,307.365,34.21500000000003,15.266717173123812,2585049,268,19.1
7900,46th week,Maharashtra,Ahmednagar,Dengue,10,0.0,4,11,2011,19.1627725,74.8580243,0.001616428911,9.0,306.872,33.72200000000004,13.874364009038098,4543159,266,22.4
7910,47th week,Maharashtra,Gadchiroli,Malaria,40,1.0,22,11,2011,19.75907035,80.16228073,9.14e-05,18.0,302.78000000000003,29.630000000000052,17.453775356821286,1072942,77,14.2
7952,50th week,Maharashtra,Raigad,Dengue,47,1.0,7,12,2011,18.4928092,73.13807095,8.4e-05,14.0,305.5233334,32.373333400000035,15.041254574588125,2635394,368,36.9
7954,50th week,Maharashtra,Nashik,Dengue,6,1.0,9,12,2011,20.0112475,73.7902364,4.46e-05,8.0,306.06333340000003,32.913333400000056,14.56589913207116,6107187,393,38.3
7961,50th week,Maharashtra,Ahmednagar,Dengue,9,0.0,23,11,2011,19.1627725,74.8580243,8.71e-05,8.0,308.1666666,35.01666660000001,12.716802680090106,4543159,266,22.4
7963,50th week,Maharashtra,Thane,Malaria,124,0.0,16,11,2011,19.1943294,72.9701779,2.74e-05,,305.0333334,31.883333400000026,15.471444687863414,11060148,1157,72.1
7987,4th week,Maharashtra,Beed,Dengue,90,,13,1,2010,18.9918442,75.909784,0.07696288843,7.0,303.1733334,30.023333400000013,18.06589854188065,2585049,268,19.1
7997,7th week,Maharashtra,Dhule,Malaria,24,,6,2,2010,21.13170235,74.48990147,0.008374208036,4.0,305.48,32.33000000000004,15.18267788615658,2050862,285,35.4
8046,16th week,Maharashtra,Beed,Dengue,22,,13,4,2010,18.9918442,75.909784,0.002298408724,4.0,318.728,45.57800000000003,3.4569510519148716,2585049,268,19.1
8260,27th week,Maharashtra,Nashik,Malaria,24,,29,6,2010,20.0112475,73.7902364,0.3902859478,7.0,306.84000000000003,33.690000000000055,18.746304156223182,6107187,393,38.3
8528,41st week,Maharashtra,Solapur,Malaria,21,,30,9,2010,17.84990665,75.27632027,0.4142228389,,303.9266666,30.7766666,21.60654095444901,4315527,290,33.7
8553,43rd week,Maharashtra,Dhule,Malaria,53,1.0,9,10,2010,21.13170235,74.48990147,0.02104113884,11.0,308.144,34.99400000000003,12.997875242866893,2050862,285,35.4
8601,47th week,Maharashtra,Dhule,Malaria,13,,8,11,2010,21.13170235,74.48990147,0.009188413196,,306.22,33.07000000000005,14.54208480057599,2050862,285,35.4
8854,38th week,Maharashtra,Nashik,Malaria,34,1.0,12,9,2009,20.0112475,73.7902364,0.2447636287,15.0,300.7866666,27.636666600000012,22.255901524987834,6107187,393,38.3
8855,38th week,Maharashtra,Nashik,Dengue,57,0.0,15,9,2009,20.0112475,73.7902364,0.3437777824,21.0,301.06,27.910000000000025,23.24950345311875,6107187,393,38.3
8860,38th week,Maharashtra,Nashik,Dengue,39,0.0,31,8,2009,20.0112475,73.7902364,0.4474799293,6.0,295.82,22.670000000000016,29.149836726127138,6107187,393,38.3
8964,50th week,Maharashtra,Ratnagiri,Malaria,20,2.0,9,12,2009,17.2826079,73.4569787,6.93e-05,14.0,301.868,28.718000000000018,18.25549317686303,1612672,196,22.3
1,2nd week,Maharashtra,Mumbai,Malaria,0,0.0,10,1,2022,19.75907035,80.16228073,0.007479298714,9.0,299.97,26.82000000000005,20.016900899479204,30854169,20850,100.0
1,2nd week,Maharashtra,Mumbai Suburban,Malaria,0,0.0,10,1,2022,19.75907035,80.16228073,0.007479298714,9.0,299.97,26.82000000000005,20.016900899479204,9367023,20000,100.0
1,2nd week,Maharashtra,Yavatmal,Malaria,0,0.0,10,1,2022,19.75907035,80.16228073,0.007479298714,9.0,299.97,26.82000000000005,20.016900899479204,2775457,204,21.4
